u,v,distance_km,prop_delay_ms,delay_ms,kind,shell_id
0,611,2043.241178249795,6.81551894894499,6.81551894894499,intra_plane,0
0,1229,1960.1478682819914,6.53834950138069,6.53834950138069,intra_plane,0
0,2660,280.83582236520493,0.9367674698647854,0.9367674698647854,inter_plane,0
0,2665,555.9134201422293,1.8543275699825286,1.8543275699825286,inter_plane,0
0,4087,1745.3544405077353,5.821875747480397,5.821875747480397,access,-1
0,4133,1613.1379108685937,5.380848876687198,5.380848876687198,access,-1
0,4172,1390.59093414412,4.638512067385364,4.638512067385364,access,-1
0,4261,1087.7786436922356,3.628438990590736,3.628438990590736,access,-1
0,4298,1048.9181176478207,3.4988142285014416,3.4988142285014416,access,-1
1,6,298.4138499961912,0.9954014586857659,0.9954014586857659,intra_plane,0
1,608,1225.8077486156342,4.088854525538578,4.088854525538578,inter_plane,0
1,1246,468.7405177210403,1.5635500667633218,1.5635500667633218,inter_plane,0
2,596,1797.033915744,5.994259921455396,5.994259921455396,intra_plane,0
2,1229,1352.9339571017188,4.512901912634903,4.512901912634903,intra_plane,0
2,1392,1043.9227709658685,3.482151545539777,3.482151545539777,inter_plane,0
2,1561,359.28816134977484,1.198456304560453,1.198456304560453,inter_plane,0
2,4099,1501.4347014123016,5.008247076757019,5.008247076757019,access,-1
2,4103,1824.4682694131156,6.085771075045243,6.085771075045243,access,-1
2,4112,1861.1131263001994,6.208005160357301,6.208005160357301,access,-1
2,4115,1441.3042024475697,4.807673321947178,4.807673321947178,access,-1
2,4129,1633.1882274080456,5.447729533636386,5.447729533636386,access,-1
2,4285,662.5305652675969,2.209964085446062,2.209964085446062,access,-1
2,4299,1187.0995672632214,3.959737930642743,3.959737930642743,access,-1
2,4303,1252.0898983605925,4.176522340533973,4.176522340533973,access,-1
2,4304,1869.3731696227064,6.235557699128997,6.235557699128997,access,-1
2,4318,816.3227460317981,2.722959581697676,2.722959581697676,access,-1
3,614,1229.4615334282178,4.101042239789161,4.101042239789161,intra_plane,0
3,995,845.2282411052129,2.8193779348018584,2.8193779348018584,intra_plane,0
3,1547,672.1426572944192,2.242026573244946,2.242026573244946,inter_plane,0
3,1726,375.68578291413206,1.2531528825656184,1.2531528825656184,inter_plane,0
3,4303,1710.5210612344235,5.705684101080434,5.705684101080434,access,-1
4,595,732.9660776175886,2.4449116649144944,2.4449116649144944,intra_plane,0
4,598,572.6230252281066,1.91006481299842,1.91006481299842,intra_plane,0
4,1550,252.4167639906158,0.8419716949337526,0.8419716949337526,inter_plane,0
4,1729,2111.874711732882,7.044455773910371,7.044455773910371,inter_plane,0
4,4085,867.2288979317713,2.8927642266830187,2.8927642266830187,access,-1
5,1007,486.576429174095,1.6230442634220472,1.6230442634220472,inter_plane,0
5,1376,529.2316914152628,1.7653269029711978,1.7653269029711978,inter_plane,0
5,1548,796.7568701940986,2.6576948449920597,2.6576948449920597,intra_plane,0
5,2669,407.18424664219884,1.3582204481014624,1.3582204481014624,inter_plane,0
6,609,2377.2432342785,7.929629885080366,7.929629885080366,intra_plane,0
6,1383,284.38232336853,0.9485973238477201,0.9485973238477201,inter_plane,0
6,1554,370.09458199079006,1.234502643794962,1.234502643794962,inter_plane,0
7,19,3767.2285884939483,12.566121955255953,12.566121955255953,intra_plane,1
7,103,4101.730431999952,13.681900002967893,13.681900002967893,inter_plane,1
7,214,2125.46067624432,7.08977367350689,7.08977367350689,inter_plane,1
7,218,3883.9089418513017,12.955325720206417,12.955325720206417,inter_plane,1
7,4085,1655.175689897995,5.521071813948018,5.521071813948018,access,-1
8,22,1436.444332364311,4.791462540276151,4.791462540276151,intra_plane,0
8,393,1919.785503910071,6.403715145862912,6.403715145862912,inter_plane,0
8,605,192.9061439812397,0.6434656337526666,0.6434656337526666,inter_plane,0
8,1386,489.2198642909241,1.6318618138516483,1.6318618138516483,intra_plane,0
9,391,226.41769556115796,0.7552481375670831,0.7552481375670831,inter_plane,0
9,1388,998.2002038384284,3.3296374781997633,3.3296374781997633,intra_plane,0
9,1395,694.2283044992139,2.315696362512275,2.315696362512275,intra_plane,0
9,2359,504.8811912082783,1.6841023772795458,1.6841023772795458,inter_plane,0
10,1379,801.9429897121349,2.6749938776382924,2.6749938776382924,intra_plane,0
10,1381,761.7061438796153,2.540778206900773,2.540778206900773,inter_plane,0
10,2137,1743.07566654296,5.814274575723183,5.814274575723183,intra_plane,0
10,4208,1714.1533695529135,5.7178001774578116,5.7178001774578116,access,-1
11,15,490.32727285696507,1.6355557312151099,1.6355557312151099,intra_plane,1
11,103,3193.8904190016733,10.653671677763398,10.653671677763398,inter_plane,1
11,106,2130.383913710835,7.106195826016527,7.106195826016527,inter_plane,1
11,4099,917.6728145795449,3.0610270208316748,3.0610270208316748,access,-1
11,4103,1408.3586497386743,4.697778787145721,4.697778787145721,access,-1
11,4112,1267.0837930749792,4.22653658977298,4.22653658977298,access,-1
11,4115,841.5077666609856,2.806967767884893,2.806967767884893,access,-1
11,4129,999.8521890705593,3.335147907792128,3.335147907792128,access,-1
11,4188,1662.2760580356369,5.544756092682081,5.544756092682081,access,-1
11,4247,1837.6215940508775,6.129645843361669,6.129645843361669,access,-1
11,4285,815.4611826482958,2.720085715592938,2.720085715592938,access,-1
11,4299,635.5112287462765,2.1198372800501755,2.1198372800501755,access,-1
11,4303,1558.4761973461962,5.198517026556406,5.198517026556406,access,-1
11,4304,1292.055392159768,4.309832878316666,4.309832878316666,access,-1
11,4318,711.6607557858842,2.3738447609175157,2.3738447609175157,access,-1
12,18,2361.443895489461,7.876928963601416,7.876928963601416,intra_plane,0
12,393,668.4298078716475,2.2296418406618073,2.2296418406618073,inter_plane,0
12,602,905.9777638766748,3.0220165307716806,3.0220165307716806,inter_plane,0
12,1386,2098.3213489224704,6.9992466218828975,6.9992466218828975,intra_plane,0
13,16,1113.7457961928592,3.7150560878781658,3.7150560878781658,intra_plane,0
13,392,363.8687371425385,1.213735460758451,1.213735460758451,inter_plane,0
13,2138,1285.4147452221534,4.287682064443908,4.287682064443908,intra_plane,0
13,2378,601.5137619808594,2.0064339376438194,2.0064339376438194,inter_plane,0
13,4085,1656.746806316937,5.526312494215372,5.526312494215372,access,-1
14,1375,320.96129732202763,1.0706116473484721,1.0706116473484721,inter_plane,0
14,1379,983.7061022159348,3.2812903592655918,3.2812903592655918,intra_plane,0
14,1395,1540.1008648822055,5.137223515083243,5.137223515083243,intra_plane,0
14,2367,530.0823877109306,1.768164520372726,1.768164520372726,inter_plane,0
14,4111,1830.3700855817492,6.105457414748403,6.105457414748403,access,-1
15,19,1972.2946761532364,6.578866891151867,6.578866891151867,intra_plane,1
15,106,2529.1216743446685,8.436241829488146,8.436241829488146,inter_plane,1
15,4099,944.5840245645361,3.1507931549249855,3.1507931549249855,access,-1
15,4103,1159.8179479660264,3.86873624407865,3.86873624407865,access,-1
15,4112,1241.6694730921806,4.141763543271595,4.141763543271595,access,-1
15,4115,934.6566212459497,3.1176789018686715,3.1176789018686715,access,-1
15,4129,1121.4501801361673,3.7407551464692532,3.7407551464692532,access,-1
15,4188,1507.9312932012576,5.029917374376569,5.029917374376569,access,-1
15,4247,1538.5114228699967,5.13192170721652,5.13192170721652,access,-1
15,4285,623.2136093213854,2.0788168370846254,2.0788168370846254,access,-1
15,4299,775.8788189771758,2.5880531623553247,2.5880531623553247,access,-1
15,4303,1170.147354323831,3.9031914349354015,3.9031914349354015,access,-1
15,4304,1236.1088537991366,4.123215313839339,4.123215313839339,access,-1
15,4318,513.5006802794488,1.7128538980104993,1.7128538980104993,access,-1
16,21,3156.720449786747,10.5296860062662,10.5296860062662,intra_plane,0
16,394,1243.323598967199,4.147281113280038,4.147281113280038,inter_plane,0
16,2365,645.3095230194141,2.1525208716872197,2.1525208716872197,inter_plane,0
17,402,225.31365402630001,0.7515654514107223,0.7515654514107223,inter_plane,0
17,2133,1208.8077670168539,4.032148690734754,4.032148690734754,intra_plane,0
17,2136,1332.9234575236242,4.446154070772602,4.446154070772602,intra_plane,0
17,2377,442.2650028825915,1.4752372552433974,1.4752372552433974,inter_plane,0
18,395,506.31918900997294,1.6888990216357378,1.6888990216357378,inter_plane,0
18,601,362.7355225761452,1.2099554638434071,1.2099554638434071,inter_plane,0
18,2140,575.1766547290716,1.9185828041380268,1.9185828041380268,intra_plane,0
18,4087,1197.5054250766952,3.994448136105863,3.994448136105863,access,-1
