u,v,distance_km,prop_delay_ms,delay_ms,kind,shell_id
0,602,819.8824404313187,2.7348334441132565,2.7348334441132565,inter_plane,0
0,611,2052.6057666165398,6.846755853399554,6.846755853399554,intra_plane,0
0,1229,1955.473309192771,6.52275685065023,6.52275685065023,intra_plane,0
0,2665,759.150649185347,2.532253994146,2.532253994146,inter_plane,0
0,4208,1257.4938660136115,4.194548036340566,4.194548036340566,access,-1
1,6,298.61672490628973,0.9960781765440201,0.9960781765440201,intra_plane,0
1,1246,535.8424042440232,1.7873778674046004,1.7873778674046004,inter_plane,0
1,4208,1022.2953497085563,3.41001023350813,3.41001023350813,access,-1
1,4326,1901.2869171216537,6.342010502217684,6.342010502217684,access,-1
2,596,1796.5483445792372,5.992640230393112,5.992640230393112,intra_plane,0
2,1229,1359.4693741402248,4.534701717346821,4.534701717346821,intra_plane,0
2,1561,355.32452537961404,1.1852350380996377,1.1852350380996377,inter_plane,0
2,1724,262.3841412772454,0.8752192867948847,0.8752192867948847,inter_plane,0
3,614,1231.8242883910293,4.1089235420026125,4.1089235420026125,intra_plane,0
3,995,845.4168658840741,2.8200071193387863,2.8200071193387863,intra_plane,0
3,1726,263.39681475701246,0.8785972019249814,0.8785972019249814,inter_plane,0
4,595,728.7351918217438,2.430798948990718,2.430798948990718,intra_plane,0
4,598,569.68558844812,1.9002665785812398,1.9002665785812398,intra_plane,0
5,1007,541.3170546632944,1.805639335540904,1.805639335540904,inter_plane,0
5,1548,804.8019248601181,2.684530258796965,2.684530258796965,intra_plane,0
5,2669,469.41443678921064,1.565798018805432,1.565798018805432,inter_plane,0
5,4083,1559.1786245272108,5.200860071427184,5.200860071427184,access,-1
5,4194,1422.5904282369477,4.745250890324091,4.745250890324091,access,-1
5,4313,1871.922215713592,6.244060401658244,6.244060401658244,access,-1
6,609,2386.673984419095,7.961087481457239,7.961087481457239,intra_plane,0
6,4208,1277.728730990068,4.262044280613851,4.262044280613851,access,-1
6,4326,1981.6847729777028,6.610188882662628,6.610188882662628,access,-1
7,1228,4731.672556636286,15.783160751283095,15.783160751283095,inter_plane,0
7,1387,4389.199003352956,14.640791941980599,14.640791941980599,inter_plane,0
7,2138,1213.0827634975376,4.0464085440653,4.0464085440653,intra_plane,0
8,22,1437.463627696461,4.794862543528233,4.794862543528233,intra_plane,0
8,397,652.0704265187577,2.1750728182720254,2.1750728182720254,inter_plane,0
8,605,588.3865076443857,1.962646130492001,1.962646130492001,inter_plane,0
8,1386,487.2566434466459,1.6253132140056903,1.6253132140056903,intra_plane,0
9,391,185.3551355068698,0.618278180656799,0.618278180656799,inter_plane,0
9,1376,496.01309787512844,1.6545216019914966,1.6545216019914966,inter_plane,0
9,1388,991.221574712303,3.306359277097968,3.306359277097968,intra_plane,0
9,1395,700.7715808869414,2.3375223831913123,2.3375223831913123,intra_plane,0
9,4083,1521.4095218047703,5.074875905666614,5.074875905666614,access,-1
9,4194,1520.9207684047396,5.073245599810052,5.073245599810052,access,-1
9,4313,1908.5539003195036,6.366250548969793,6.366250548969793,access,-1
10,388,2811.59736645072,9.378479316016417,9.378479316016417,inter_plane,0
10,1379,792.1838720630353,2.6424409651527503,2.6424409651527503,intra_plane,0
10,1381,685.7018233920288,2.2872550829548515,2.2872550829548515,inter_plane,0
10,2137,1750.0864594063025,5.837660063504008,5.837660063504008,intra_plane,0
10,4080,1402.890740500841,4.679539805170286,4.679539805170286,access,-1
10,4119,1925.177318050698,6.421700301915861,6.421700301915861,access,-1
10,4153,645.8779580481616,2.1544169668476507,2.1544169668476507,access,-1
10,4176,1917.6130389795385,6.396468582873885,6.396468582873885,access,-1
10,4184,1469.1929657464416,4.900700222907014,4.900700222907014,access,-1
